time,activity,labour_market_stress,financial_conditions,true_stress_probability,stress_regime,charge_off_rate,oracle_alpha,oracle_utility
2003-10-01,-0.41582849573271774,-0.09146500297543281,-0.0237571710076509,0.18188457851273526,0,0.007606943552406269,0.5270575439296225,1.2234358021093859
2004-01-01,-0.7454987342644448,-0.11507262238728207,-0.1531972905240188,0.20491353434534243,0,0.00990208948627461,0.4869952367795002,1.195274914249949
2004-04-01,-0.8939023493773361,0.0764143166478936,0.1967568668333068,0.3207458995814431,0,0.004810066293039702,0.5944627082209842,1.2686373037576635
2004-07-01,-0.39625167646357506,0.560776686602128,0.7906997907496626,0.448099269965654,1,0.005827568653948975,0.5670464844642246,1.2504782190501555
2004-10-01,0.07875179156778317,0.46972817233636643,0.593895496575019,0.2961110421483133,1,0.026207125029726754,0.37153954324264865,1.0883999389888477
2005-01-01,-0.36701186467737784,0.6817100546532364,1.5017004073718716,0.6191707529043022,1,0.01871394236805349,0.40312971350111865,1.126123394497461
2005-04-01,0.3905478994905226,0.015882332133947186,0.6487061584617013,0.18012848098332512,0,0.009480498376621993,0.4935301995898286,1.1999759772346614
2005-07-01,-0.2969304010634176,-0.04719868957435495,0.6137911039100737,0.26488611072038354,1,0.024954465997665924,0.3755173575651217,1.094050327473639
2005-10-01,-0.03918473865407479,-0.33816712020099976,0.6248761823591774,0.18141248052283782,1,0.015367295151658592,0.426072127359521,1.1475603023094723
2006-01-01,0.6207143039033938,0.229810793179036,0.4783921675928116,0.16075063547822818,0,0.006146128148846086,0.559207471413512,1.2452341278957597
2006-04-01,0.6222557905506279,-0.2321937877004534,-0.12422858014877675,0.06881118164956666,0,0.012131174874624399,0.45746365833772906,1.1732361127880604
2006-07-01,0.3665252204605588,0.026860146562461523,0.29060149106374755,0.14319315797801174,1,0.01819839794335743,0.4061888134478324,1.129174550051278
2006-10-01,0.08868695303061844,0.1325593593931995,0.6221267242441506,0.23673845286844655,1,0.017493239881070665,0.4106277216650641,1.1334817684634872
2007-01-01,0.472309262324108,0.06960403226233852,0.23081372236742104,0.13134171538546835,0,0.005195973282380151,0.5836028733701091,1.2614775873095407
2007-04-01,0.7027503854204341,-0.26143119228435663,-0.5422132808289923,0.04493429836973581,0,0.01358563392935979,0.44195432196402656,1.1609348646649966
2007-07-01,0.35596514586850936,-0.4529461950452454,-0.48058870128419073,0.052581844493455536,0,0.005202053180230185,0.5834365739987504,1.2613676061470471
2007-10-01,0.1366911320786286,0.0026392221297512064,-0.21052255481509025,0.11479977150089958,0,-0.0014620105052835577,0.9999999700466811,1.5146200896382553
2008-01-01,0.9128494952742938,0.5623135038521552,0.03125781752203749,0.12291022983937845,0,0.014050805318774683,0.4375062340058873,1.1572799678052736
2008-04-01,1.5260511598642412,-0.1648569490516666,-0.04464339007777162,0.037626122342536664,0,0.008966048541213729,0.5019766285347536,1.2059808460874026
2008-07-01,1.558029351975279,-0.9181081845730358,-0.046755593042341295,0.018230331069267133,0,0.005805945992986239,0.5675904394551157,1.2508412253514405
2008-10-01,1.2359510177572954,-0.6030364876965819,-0.7469848224777079,0.017838790571158024,0,0.004540045508455312,0.6024467575764823,1.2738720218300554
2009-01-01,1.48630784145728,-0.4452829702691527,-0.4895348506448262,0.02078570315677755,0,0.01064587810512529,0.47625325759819637,1.1874252875235058
2009-04-01,1.448793694985583,-0.13373239960862204,0.49695453527032707,0.06379802137516623,0,0.003823669719049992,0.6255208708286442,1.2888425832901094
2009-07-01,1.392220297913034,0.5118677096565354,0.25477313686668807,0.09703993238080788,0,0.010922676982967151,0.4724956482486457,1.1846386507075466
2009-10-01,1.188943121192125,0.3281759227011246,0.43673664688613956,0.11129229356670729,0,0.008377220200041875,0.512326019270914,1.2132443308590235
2010-01-01,0.3290623009649202,0.195045939349531,-0.22450241234614093,0.11555268602436511,0,0.00712766408704687,0.5369629322697168,1.230208552050716
2010-04-01,0.572942325065313,-0.3547241444535215,-0.5368379665503085,0.04607558735059188,1,0.011640677263706796,0.4633077586707557,1.1777217184108018
2010-07-01,-0.39345909366606296,-0.022724398169832627,-0.10571363303838077,0.1784323806282788,1,0.015062112628357162,0.4285809969012129,1.1497371459936099
2010-10-01,-0.3818250397764433,0.8275257619887018,0.7147934224535264,0.4920694568362332,1,0.019236804757164345,0.40017655867639934,1.1231070960616816
2011-01-01,0.2873385910772047,0.8366675435756259,0.09189897074750508,0.24577217087059575,0,0.002465560105172297,0.6825678343707844,1.3244547969704077
2011-04-01,0.16417564868489903,1.3401090331084693,0.15250359811698588,0.3806435312932377,0,-0.0007120855326868782,0.9999999700466811,1.507120840136916
2011-07-01,0.25434439754577937,0.2997046997221009,-0.03830855383248977,0.15264101949893263,0,0.008680648516148394,0.5068987581911958,1.2094472795642992
2011-10-01,-1.7076978766568125,0.5608619702075078,-0.054913627374787666,0.5467841173021937,0,0.00875120097788202,0.5056657797124764,1.2085810611972252
2012-01-01,-0.2206012302503506,0.18433069990574252,0.4190928874997743,0.26286202046387186,1,0.020481686142678614,0.393697665857709,1.116212912656827
2012-04-01,0.3399340271236862,0.12518479342511848,0.0148491837449794,0.12927361734487613,0,0.0078124591523957634,0.5229880677844427,1.220635804724658
2012-07-01,-0.08946583055179591,-0.1090665741998479,-0.33170395185456925,0.11309440338040487,0,0.0047537304109823,0.5961007694877594,1.2697133611846407
2012-10-01,0.5658897372292289,0.4752363266708335,-0.3379013535648855,0.1123710048883775,0,0.009407427358419207,0.4946975724052025,1.2008104714347185
2013-01-01,0.4551412546995245,-0.47792988563772604,0.010500281490463559,0.07030731625893974,0,0.0059086558676309285,0.5650202294052503,1.2491250137645702
2013-04-01,0.023403798431176237,-0.22386486671780845,-0.4217235520272168,0.08778141200875135,0,0.004054123044576252,0.6177565872192577,1.283833681447785
2013-07-01,0.9432334330828137,-0.31690580794636836,-0.6249814177425573,0.03279789495024795,0,0.004790056488527321,0.5950429163022145,1.2690185663292508
2013-10-01,0.14204782219339118,0.22902176112567124,0.7252019899283403,0.26177790176822896,1,0.017636083659604836,0.4097036727690035,1.1325961538984866
2014-01-01,0.04905696982205703,-0.29801389612808576,-0.013114133285389906,0.11046907664362116,0,-0.0011868995445908166,0.9999999700466811,1.511868980113733
2014-04-01,0.20024873911626986,-0.05263478289049689,-0.23100284134345284,0.10279322689723672,0,0.008199110038042355,0.5156081696150389,1.2155288036156464
2014-07-01,0.2869040032438327,0.5385142648350925,-0.12548603552799156,0.16953266402450876,0,-0.0009522637960196114,0.9999999700466811,1.509522622698302
2014-10-01,0.4774816535096205,-0.6422296829600975,-0.23169209543388966,0.049129608677929544,0,0.0056454199790435125,0.5716776868274602,1.253565237065839
2015-01-01,0.3630485345550156,-0.5328202539235304,-0.09669631306403481,0.06617647969829846,0,0.004278764562352412,0.6105149590198836,1.2791349817955386
2015-04-01,-0.23963127796994504,0.18703793106572647,0.1942081876224815,0.23084421880903738,1,0.033444837435037095,0.35491766564803123,1.058757196519803
2015-07-01,-0.9614338560722597,0.018651000299944404,0.7739598041619322,0.4360528872108016,0,0.007733957879821805,0.524530221377483,1.221698164300471
2015-10-01,-0.264423491225787,0.7491592827114244,0.7286881620397975,0.4516134575584666,1,0.01820682450890688,0.40613758087069307,1.1291240338214996
2016-01-01,-1.5333501461573489,1.147971595326223,0.6614300896704866,0.7696145831036834,1,0.010997839548399752,0.4714966274894229,1.1838938711773086
2016-04-01,-1.5405278967729328,1.0705758071508595,-0.17950039646509053,0.6044209836158205,0,0.009626185981251858,0.4912337041039958,1.1983297820923549
2016-07-01,-1.0849037174125737,0.5709354642411992,-0.5679671072272725,0.3168653228433367,1,0.01026178026769751,0.4816794846001079,1.191410851995813
2016-10-01,-0.8266494982067218,0.29572406454777944,-0.17701286542496952,0.2855958782079435,0,0.012358522237645603,0.4548660614385501,1.1712183073648892
2017-01-01,-1.3115750319212474,0.5173834065336989,0.5734659598239701,0.585113068509449,1,0.004605069338019395,0.6004928162498998,1.2725932975668166
2017-04-01,-0.15208933790472323,0.023026219811217608,-0.4306815826695721,0.12293465996174087,1,0.02583981161137085,0.37266411089693346,1.090036351249509
2017-07-01,0.7345893625292278,-0.2829082261599697,-0.5532127974165453,0.04255810767578048,0,0.011678257807762348,0.46284802958118915,1.177371428637955
2017-10-01,0.7244262286049663,0.13799741557759698,0.31452874384595625,0.12267754064146934,0,0.013166011058428413,0.4461693207522368,1.164341958266564
2018-01-01,0.7495634807480618,-0.3837785205626246,0.3453041339967368,0.07884023412799976,0,0.010860988552077625,0.4733223046613476,1.185253671006975
2018-04-01,-0.09204184092573509,-0.12919578283548588,-0.06768530472131146,0.13563438345560036,0,0.002145542070634836,0.7011652384162167,1.3355388240332213
2018-07-01,0.26853463780045794,-0.4125934034079255,-0.20176459986198841,0.0729848457957395,0,0.006945648383502672,0.5408828946714216,1.2328736233053228
2018-10-01,0.5520692490601121,-0.20922410813344305,0.2194756806541465,0.09696007801764411,0,0.007945967806024001,0.5203996327265964,1.2188490290841756
2019-01-01,-0.7714768984678968,-0.8923850469479271,-0.17869339305205695,0.10969114224029348,0,-0.001500391269452362,0.9999999700466811,1.5150038972684472
2019-04-01,0.04815673877421245,-0.4277860957983561,-0.7504339799474575,0.05545146693955434,0,0.008071314770407251,0.5180082438289776,1.2171940460183934
2019-07-01,0.0801175041925975,-1.027549459689379,-0.6423701299878495,0.034214690111267924,0,0.015646565669113432,0.4238458618786586,1.1456056098246652
2019-10-01,0.8944029065645025,-0.3030557823351583,-1.101918028028063,0.023321638028254946,0,0.008787731896363324,0.5050315719754253,1.2081349654505231
2020-01-01,1.2632068729604025,-0.16312312571069723,-0.6813720841186577,0.027710045048774487,0,0.012288334942055376,0.4556607094460121,1.1718372405469344
2020-04-01,1.5894596594444432,0.04033522682473567,-1.2061133779159938,0.016497381705081107,1,0.012547535262855108,0.45275778745873557,1.1695689506926603
2020-07-01,1.231652452949042,-0.4244201270767978,-2.3637464603738643,0.005435852713171093,0,0.00579248303926795,0.5679299248094397,1.2510677178352059
2020-10-01,0.535176928048452,-2.1049236009169485,-2.105168385622653,0.0024875385908385327,0,0.007701339838340098,0.525175445886688,1.2221421771080923
2021-01-01,1.1683501425505196,-2.2586288001386916,-1.997423035183445,0.0013768151284331961,0,0.0026735280784653836,0.6719721187826655,1.3180206961162195
2021-04-01,0.8034355152858434,-1.085220096299452,-0.8035175626284228,0.01556766424864501,0,0.0020521442136155685,0.7072657006527465,1.3391187381755403
2021-07-01,0.2873658176857368,-0.519592182064635,-0.6375080823082497,0.04609958251359773,0,0.011418479140111336,0.46606798093607515,1.1798161152861137
2021-10-01,0.8529278621647647,-0.3107662615920632,-0.19582332948470926,0.050370488561067545,0,0.011863837840039377,0.4606072833407465,1.1756579404954164
2022-01-01,0.7690676443192666,-0.20673987582344144,-0.4885608141992324,0.04673555750557967,0,0.0019373534745331289,0.7152843832526893,1.3437846047746058
2022-04-01,0.05888008426537272,-0.1883190371211738,-0.4906700394687056,0.08347664249026436,0,0.010165594979126232,0.48307827809582693,1.1924313578645547
2022-07-01,-0.08369889456022675,-0.06336529913328372,-0.2519362871802121,0.12420497835787526,0,0.005734768102454713,0.5693920446264377,1.2520427089600672
2022-10-01,0.12935666136973484,-0.32192885294838663,-0.570293275126265,0.06595605156196278,0,0.007527196012859809,0.5286649018691294,1.2245388075196824
2023-01-01,-1.3015494657922775,0.21457355477531642,-0.056513409094159806,0.38039441475541563,0,0.008032918285627267,0.5187368275722458,1.2176987083097892
2023-04-01,-0.4444727614753694,-0.3876499232455058,0.3313535388919798,0.1886486238008428,0,0.010276271966122137,0.4814701601374647,1.19125789658626
2023-07-01,-0.4331808375428838,0.4130692097948398,-0.21816057381907283,0.2359853880457719,1,0.013661585227006638,0.44121231239941183,1.1603295601092136
2023-10-01,-0.7639605588426366,0.9657102936226023,-0.11550240405443876,0.4301140640997337,1,0.011164558700727242,0.469312448440951,1.1822595604244652
2024-01-01,-0.5540147393956469,0.504781475208665,-0.18911445405151422,0.27681966415031795,0,0.007399533926991684,0.5312715189638769,1.2263241431917624
2024-04-01,-0.2696660899736413,0.35286431616374636,-0.18642038577529202,0.20684973993901162,1,0.0174343925454947,0.41101219938376166,1.1338486194414445
2024-07-01,-0.5417186513204277,1.0447372073298542,-1.0162052424733434,0.23851954379856222,0,0.0026002971155435653,0.6755916820280474,1.320228449993396
2024-10-01,-0.4358496108713886,0.47339962022348314,-0.6504209683821519,0.1850265791113269,0,0.015166367844960303,0.42771479437692345,1.148988598145942
2025-01-01,0.4123079743480279,0.18586261890001574,0.08322991589585277,0.13550384258986198,1,0.015183554547911718,0.42757291706637207,1.1488656914383162
2025-04-01,0.08923449240582293,0.5845753094241601,1.3704843388209995,0.4736267278164391,0,0.009094589186449417,0.4998157842887454,1.2044516998742811
2025-07-01,0.2500598884985336,0.791842439543327,0.6998888371528542,0.35082949260391794,1,0.014933769970816592,0.42966060856452964,1.1506657773440272
2025-10-01,-0.2738154130333103,0.2120182467778451,0.17575026630046542,0.23749692990950297,0,0.0026446515030677763,0.6733858792283763,1.3188842236596485
2026-01-01,-1.3915740245640293,0.571784237340763,0.5390330925153983,0.6068787846476993,1,0.020134512561456482,0.39543063610747425,1.1180972869548305
2026-04-01,-2.0739916686608506,0.8438178271288235,1.183138618301785,0.8605886455886378,1,0.00890967157749375,0.5029352222192693,1.2066577345623595
2026-07-01,-1.5396292907295694,0.9290373229080305,0.7125612822147347,0.7401882939117541,1,0.002185434885966002,0.6986633131194062,1.3340628247793458
2026-10-01,-1.3236489898223947,0.9919785625783435,1.5551673723042623,0.8374496771846146,1,0.02464140213529751,0.3765770605911834,1.0954946624460353
2027-01-01,-1.5736723419113217,0.5106850955185709,0.9747584852512342,0.7112200803233756,1,0.016019613495772154,0.420971363865197,1.1430476965135132
2027-04-01,-2.1111843865274498,1.658238352350943,0.9188773335848975,0.9168942992348543,1,0.0028129445001759856,0.665376155013838,1.3139714155489748
2027-07-01,-1.2593889292451492,1.610938948598518,1.1306692146504993,0.8595963491897258,1,0.009517409368634636,0.49294447797175944,1.1995566950572285
2027-10-01,-1.8638087669955161,2.0563436243907316,1.247276066779433,0.9452125438980638,1,0.01947155775887785,0.3988971028229052,1.1217770716368003
2028-01-01,-1.0872198534738735,1.7156673431339104,0.5279100709528048,0.7777745704207923,0,0.011051609230084924,0.4707874481323121,1.1833641349942843
2028-04-01,-0.9252289277892307,0.676936868148948,0.5039522808911439,0.5269473766155247,1,0.010869188490561848,0.47321206422170925,1.1851717208905184
2028-07-01,-0.2178142807076191,0.8735441343262189,1.4580249300544008,0.6234764166849492,1,0.023685908464096878,0.3799875273586187,1.0999902657741618
2028-10-01,-0.6226806659056722,0.23684084153093943,1.3732209781493374,0.5427739920738954,1,0.00728317611922847,0.533683752957851,1.227972748831297
2029-01-01,0.416613518121533,-0.5683922497661531,0.5391359593356871,0.10103032685567848,0,0.009574125758409133,0.4920496292188698,1.1989153643142345
2029-04-01,0.38364941310011796,-1.1854263633997735,-0.6729186596338519,0.02243948852107243,0,0.00051031553902334,0.9641422533999341,1.4771509589625775
2029-07-01,0.17056461659614472,-0.8559101277789674,0.040379543346530045,0.06453886899035771,0,-0.0009057453195342051,0.9999999700466811,1.5090574379473818
2029-10-01,-0.35858059737796666,-0.3273392943863688,0.2999936236560071,0.1822489647670915,0,0.009559627893583928,0.49227778436117714,1.1990789677928806
2030-01-01,-0.053440754537592366,0.0237883752790696,0.5168997332829208,0.22398172111018574,1,0.020405294898611943,0.3940743050341802,1.11662512845521
2030-04-01,-0.2486809865179605,-0.3487884449224834,0.4023738484053567,0.17829346975428803,0,0.004452650745734811,0.6051058678632675,1.275609682993735
2030-07-01,0.11443319154106246,-1.0712115820797672,0.20057972054184453,0.06330304048475377,0,-0.001698603688148696,0.9999999700466811,1.5169860213960393
2030-10-01,0.7062572828582544,-1.0293321722972781,0.024050325778848525,0.03530656383325051,0,0.0032482868797216757,0.6467855526391755,1.302383326073274
2031-01-01,0.12120951929160761,-0.9053653955907337,0.46651042770468454,0.0897581621511684,0,0.006068217354149167,0.5610949035874392,1.24649899348098
2031-04-01,-0.58279059861125,-0.5498387194181344,0.3948823254962527,0.19134027983884794,0,0.010007587002016148,0.485411943115542,1.194127949032306
2031-07-01,-1.0773891755666458,1.1988025085311889,0.7426762010996557,0.7182743660249424,1,0.01574115750998754,0.4231064214838643,1.1449513625012853
2031-10-01,-1.4110282524136901,1.5632538019632354,1.4621978030502598,0.8981954831612616,0,0.013060979704976486,0.44725581566851313,1.165211916520465
2032-01-01,-1.0414360770730968,2.348004475480624,1.9731239862701222,0.9544784969299527,1,0.018019476069030368,0.4072864445229164,1.1302523388582466
2032-04-01,-0.13282360931143133,1.2627371819045483,1.428959182868367,0.6850581477565386,0,0.003231014433342267,0.6474749409704229,1.3028174616901826
2032-07-01,-0.3814463616639354,1.6986533728393443,0.9697340685505873,0.7334551776610316,1,0.008878855900895034,0.5034620224571785,1.2070293437388846
2032-10-01,0.5245385246797359,0.6492292681081078,-0.09034611806396309,0.16031527597154102,0,0.0069881326399284524,0.5399599280375107,1.232246848045032
2033-01-01,-0.07116471474607261,0.5032278988111941,-0.014685304092112553,0.2272462860788548,1,0.014112280841198517,0.4369352776321325,1.1568061053423493
2033-04-01,-0.5208607546777984,0.44477205943844256,0.3794635073513073,0.36304067462827283,0,0.005448440849041508,0.5768141845066023,1.2569797126015778
2033-07-01,-0.12025869639713638,0.07118387226739809,0.16646673034199738,0.1917531411533109,0,0.01178290902567665,0.4615784446098613,1.1764018540944174
2033-10-01,-0.3417215366251243,0.22744648933711387,0.6679106615631347,0.33721309538065486,1,0.010790722383773724,0.47427139179562994,1.1859583866634889
2034-01-01,-0.24495539107632183,-0.12056143149980067,0.6163752747404221,0.24371803858000046,0,0.0026694686470649254,0.6721698286855214,1.3181415515109707
2034-04-01,1.2082344208319578,-0.14263090355987906,-0.23966933766558784,0.04244323153276898,0,0.005921777997667746,0.5646943309615043,1.2489072208357967
2034-07-01,2.0500965250180867,-1.2205848260043308,-0.7317439002266638,0.005096356869893002,0,0.006478658676203807,0.551360021252669,1.2399592767723293
2034-10-01,1.614521705870997,-1.5172134354556195,-0.6580135997697716,0.005922786965229921,0,0.001957791535830291,0.7138109756080118,1.3429305569417247
2035-01-01,0.7164567128188944,-1.187467703144001,0.11482682811816891,0.03262587209292719,0,0.0058661227788700246,0.5660803972551343,1.2498332274974657
2035-04-01,0.9442688191233486,-0.5743969024163265,0.08253684549970972,0.04617026366304067,0,0.006122356013897143,0.5597813628555709,1.245618873494322
2035-07-01,1.7089546796033692,-0.7919296315494773,-0.39888060427448646,0.013466487008083448,0,0.01088887981153429,0.4729477854935568,1.184975176813072
2035-10-01,0.592849160603717,-0.05887669103055426,-0.9434492503173504,0.04262368285055449,0,0.011171185118907044,0.4692265371305503,1.1821951034753844
2036-01-01,0.6745227604106951,-0.0949985232912672,-0.11806178806467504,0.07488631540065042,0,0.004717320526892167,0.5971670358444492,1.2704132347605008
2036-04-01,1.1531202648917682,-0.32196303720765823,0.5943677397017262,0.073726685428826,0,0.0052013967957845915,0.5834545073510454,1.2613794696253047
2036-07-01,1.4390888844683616,-0.03889537512052227,0.05348676168006983,0.04904575034607426,0,0.00889002766863367,0.5032707997436296,1.2068944865264521
2036-10-01,1.2464012846111234,-0.2881989457937235,-0.4275645654301744,0.030868622417710056,0,0.0036422085145065525,0.6319082227794621,1.2929386962957905
2037-01-01,0.6015599712563904,-0.6505888122371025,-0.0800275721718871,0.04985912266598687,0,0.008572288637297091,0.5088135721776917,1.2107898180560321
2037-04-01,1.0630781361177588,-0.8663570250865885,0.39761659191489307,0.04153958294146675,0,0.0057307927530492984,0.5694931677554018,1.2521101106908634
2037-07-01,0.5426751770377819,-0.9624103642143084,-0.24325124336797785,0.03447867061554955,0,0.002028525973497794,0.7088661255593757,1.3400535293053886
2037-10-01,0.19883614822498658,-1.4662838406759375,-0.046489626983884036,0.033846191633022576,0,0.002081285805905485,0.705324048471451,1.3379822149292513
2038-01-01,-0.6348881441690477,-0.3725105738110991,0.5786138981968074,0.25494536022297987,0,0.01217764652333063,0.4569271138712824,1.17282058813914
2038-04-01,-0.6547319903097897,0.16097177400518914,1.1137003783852135,0.47653991326473366,1,0.00964843279293794,0.49088661546386686,1.1980804425493745
2038-07-01,-0.5782361068493128,0.49815513709658643,0.536550941850701,0.41843927220102545,1,0.00798404457264002,0.5196692601594123,1.21834400471827
2038-10-01,1.0036114947725279,0.3936082654688173,0.2556731805055623,0.11796750267080268,0,0.003942727704997378,0.6214642921929241,1.2862295012715057
2039-01-01,0.8348087058373396,-0.5226885983033134,0.5226802758717233,0.07503068964521385,0,0.007323061844752273,0.5328529111470061,1.2274053073486448
2039-04-01,0.5302813773168269,0.0034907295226128676,1.062440734220931,0.21511771628542248,0,0.016149242236676613,0.4199981924350302,1.142172570731519
2039-07-01,0.6156983078094681,-0.10011058897169717,0.70163508525453,0.1452864840215604,0,0.001658975672414228,0.7377393588644654,1.3566307629428467
2039-10-01,0.22172089793169114,-0.13070623878106086,1.0220681483699472,0.23256647521821774,0,-0.0018708208995790608,0.9999999700466811,1.518708193458758
2040-01-01,0.3122089995794015,-1.2848608600756817,0.8104151470610546,0.07261868327960457,0,0.011503678551406379,0.465001035284971,1.1790082932825907
2040-04-01,-0.3428685731020477,-0.9182208537579623,0.0670209238749,0.09330742671412635,1,0.007093665682841796,0.5376883509766237,1.2307023614544452
2040-07-01,-0.4155715983051747,-0.36821534604442246,0.14672897841188343,0.1649500161281986,0,0.006013033270753819,0.5624433007858228,1.2474017475875339
2040-10-01,-0.06826287778721912,-0.26603301505848603,-0.5337832045120044,0.08329298068017599,1,0.01832642720748931,0.4054149579884115,1.1284094018301862
2041-01-01,-0.7151553758713874,-0.20778487749813668,-0.40910306241482075,0.15613768052973714,1,0.016527966497754194,0.4172278847345086,1.1396546573590463
2041-04-01,-0.5495291954367308,-0.19824521927210562,-0.6019213129421834,0.12101362460056497,0,0.0021077479298198835,0.703591448801375,1.3369657902041867
2041-07-01,-0.06500607502265399,0.4145638730293915,0.4141777040424103,0.2791145235710739,0,0.005344251630890115,0.5795870713286255,1.2588189441524045
2041-10-01,1.0981246290881086,-0.7200478189263944,0.34024093850252807,0.04401353456965649,0,0.007989224371537445,0.5195701720795591,1.2182754592247604
2042-01-01,0.9452827136630997,0.3556843653725702,0.35886193944476175,0.12891823164550661,1,0.010805691079931231,0.4740685357311541,1.1858078863873152
2042-04-01,1.8193229364050152,-1.5899888707802026,-0.1707867714727575,0.00701905640794496,0,0.0031596470754872673,0.6503611625288692,1.3046314638124863
2042-07-01,1.4866455817770359,-1.1883262400961863,0.06843136456078242,0.016554699290876138,0,0.004640992098886167,0.5994220712961659,1.2718919046802482
2042-10-01,1.9320360777137817,-1.4854937142059073,-0.6136671981109836,0.004844442883487611,0,9.897517624963226e-05,0.9999999700466811,1.4990102332904907
2043-01-01,1.3162647537542196,-1.4166117831201195,-0.8680972385644208,0.007016225787202001,0,0.004325243872245266,0.6090531411589655,1.2781835369127874
2043-04-01,1.0216639643534753,-1.162884394143822,-0.16517228703889697,0.020561662420103398,0,0.006598945467592188,0.5486020636562077,1.2380990808133454
2043-07-01,0.6627949573980202,0.07005445038124813,0.43670630222672313,0.13289236173486857,0,0.004421894445328601,0.6060509211099001,1.2762265285385286
2043-10-01,-0.11325231413305731,0.09861390245865043,1.1513104918280341,0.3586016832987991,1,0.002848185103801958,0.6637649377592416,1.3129772147981018
2044-01-01,-0.5059900048879591,-0.12797822299007577,0.23601994647746927,0.22428443750767468,1,0.009352876908123376,0.4955759397491715,1.2014373622435701
2044-04-01,-1.0293239667314822,0.04407598813726907,-0.2945304500742045,0.2528341725979091,0,0.003345877457784282,0.6429538181602827,1.2999644622143531
2044-07-01,-0.30578874817210233,-0.4147150850762465,-0.29052116104757064,0.10611991718283272,0,0.009002462776640885,0.5013609874750015,1.2055456574634646
2044-10-01,0.24024108491221036,-0.7541659427363647,-1.1417778700839585,0.0255515470397458,0,0.012131108124167459,0.4574644310846502,1.1732367107778388
2045-01-01,0.7685595945394401,0.20069512642099985,0.10319228137200653,0.10669994913107203,0,0.004149602352779117,0.6146417854477954,1.2818157027337924
2045-04-01,1.526971355156251,-0.5069768316394865,-0.25466295160120833,0.023066952606744018,0,0.00813783257220637,0.5167542460821457,1.2163245276851407
2045-07-01,1.4064769700050264,-0.44364928581875446,-0.30810596881734775,0.025859882548756805,0,0.005093607947174483,0.5864245035077267,1.2633420866390153
2045-10-01,1.341706523735065,-0.4900212143625862,0.22409027774401247,0.0404850951957523,0,0.0076350468491617205,0.5264948814378339,1.2230493098627
2046-01-01,0.6005433911387039,-0.35946897201660766,0.30616335863567595,0.0877262810536034,0,0.012676274031053668,0.45134782203654916,1.1684598242637292
2046-04-01,-0.3725144232306672,-0.27461380002612934,-0.3784250966791489,0.11754286057765881,0,0.008236370080676016,0.5149155420980016,1.2150474213988902
2046-07-01,0.24330765957515027,0.07185956624405868,-0.3887348794091672,0.09805990205470626,0,-0.0013483410630006582,0.9999999700466811,1.5134833952494742
2046-10-01,1.0248638649839958,-0.3559498955550248,-0.48061153832026254,0.0333168825380933,0,0.008006781652077228,0.5192347669527902,1.218043389424813
2047-01-01,0.766900476152391,0.028122349612781927,-0.46156686814560677,0.05910694733771982,0,0.01127802772189784,0.4678505136274746,1.1811609461897892
2047-04-01,0.007250722900374651,0.2660834991349636,-0.2650716941613135,0.1507546142008096,0,0.005169296086007969,0.5843342661905029,1.2619611647438624
